acquisition_order,block,source,map_start_time,map_end_time,map_midpoint_time,nominal_speed_um_per_s,variant,baseline_method,dmin_nm,dmax_nm,safe_dmin_nm,detected_snap_max_nm,detected_snap_median_nm,detected_snap_p95_nm,snap_detected_pixels,minimum_pixels_per_fitted_bin,noise_floor_pN,hydro_speed_um_s,no_slip_correction_applied_to_pixels,lambda_D_apparent_nm,surface_potential_magnitude_apparent_mV,baseline_pN,r2,residual_rmse_pN,weighted_sse,soft_l1_cost,optimizer_success,optimizer_nfev,jacobian_rank,normalized_jacobian_condition,local_log_lambda_scale,local_log_potential_scale,local_lambda_potential_correlation,local_scale_interpretation,fit_quality_pass,quality_flags,n_points,force_signal_pN,two_start_costs,data_speed_groups,zero_speed_extrapolated,model,probe_radius_um,temperature_model_C
6,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.029000+02:00,2026-09-08T15:25:54.359000+02:00,2026-09-08T15:25:21.694000+02:00,2.0,common_80_250nm,linear_drift_corrected,80.0,250.0,65,54.48820791047674,38.05369574326883,45.3938129008193,64,64,3.0,0.0,False,35.14189290648384,22.21006498290449,9.760350563616123,0.8022502026434929,6.52252025847344,0.041451141556498296,0.020708514389678356,True,19,3,9.081326103255911,5.4764364605368,3.9116303470111915,-0.9374636064183665,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,51.2382952814842,0.0207122839;0.0207085144,1,False,nonlinear_pb_derjaguin,4.54685,25.6
6,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.029000+02:00,2026-09-08T15:25:54.359000+02:00,2026-09-08T15:25:21.694000+02:00,2.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,65.0,250.0,65,54.48820791047674,38.05369574326883,45.3938129008193,64,64,3.0,0.0,True,27.075927442361504,26.44930345655857,9.478998756760548,0.911541714275355,6.272055180083955,0.04216454629710603,0.021063693917069415,True,24,3,6.8993318767065315,2.834572663483193,2.4150993973643207,-0.9229550899756785,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,89.91234794023445,0.0210636939;0.0210894485,1,False,nonlinear_pb_derjaguin,4.54685,25.6
7,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.26.16.096.jpk-force-map,2026-09-08T15:26:15.098000+02:00,2026-09-08T15:28:24.393000+02:00,2026-09-08T15:27:19.745500+02:00,1.0,primary,linear_drift_corrected,55.0,250.0,55,46.81215119206033,40.56681002480384,44.86085561523697,64,64,10.435744023451408,0.0,False,9.113283922404587,249.9999999999071,9.0393858520489,0.8958225521605312,6.692363882671153,0.03039579775657119,0.01518980194952535,True,25,3,16.624714036597943,3.0244715559854147,104.26700618102858,-0.9913787541096614,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;broad_local_parameter_scale,40,100.69851488685092,0.015189802;0.0151898019,1,False,nonlinear_pb_derjaguin,4.54685,25.6
7,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.26.16.096.jpk-force-map,2026-09-08T15:26:15.098000+02:00,2026-09-08T15:28:24.393000+02:00,2026-09-08T15:27:19.745500+02:00,1.0,constant_baseline,far_constant_referenced,55.0,250.0,55,46.81215119206033,40.56681002480384,44.86085561523697,64,64,4.493138200512814,0.0,False,12.587983500943162,64.78487546131981,57.571918909833904,0.9654984499150165,4.830732129740583,0.23643219045516115,0.11776909912289768,True,22,3,15.314767680330457,0.7392885788848412,1.6565864208028145,-0.9890699919848243,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,40,132.59761162020516,0.117769099;0.117808139,1,False,nonlinear_pb_derjaguin,4.54685,25.6
7,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.26.16.096.jpk-force-map,2026-09-08T15:26:15.098000+02:00,2026-09-08T15:28:24.393000+02:00,2026-09-08T15:27:19.745500+02:00,1.0,lower_plus_10nm,linear_drift_corrected,65.0,250.0,55,46.81215119206033,40.56681002480384,44.86085561523697,64,64,10.435744023451408,0.0,False,8.785057054372862,249.99999999958555,9.328592187254152,0.39933854505729216,6.530243440714727,0.027844937252107873,0.013914726800143606,True,26,3,31.133961601540914,15.778584438362763,711.278327312792,-0.9975403442902807,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;weak_signal;broad_local_parameter_scale,38,26.194993077484128,0.0139147382;0.0139147268,1,False,nonlinear_pb_derjaguin,4.54685,25.6
7,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.26.16.096.jpk-force-map,2026-09-08T15:26:15.098000+02:00,2026-09-08T15:28:24.393000+02:00,2026-09-08T15:27:19.745500+02:00,1.0,upper_200nm,linear_drift_corrected,55.0,200.0,55,46.81215119206033,40.56681002480384,44.86085561523697,64,64,10.435744023451408,0.0,False,9.158966749728629,249.9999999999997,7.317182514091351,0.914664439704982,6.92599352539698,0.022427154836628816,0.011207874113469352,True,22,3,28.788408851661814,4.909895066908616,172.8461433346048,-0.9968909378582614,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;broad_local_parameter_scale,30,113.57107555196042,0.0112078741;0.0112078741,1,False,nonlinear_pb_derjaguin,4.54685,25.6
7,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.26.16.096.jpk-force-map,2026-09-08T15:26:15.098000+02:00,2026-09-08T15:28:24.393000+02:00,2026-09-08T15:27:19.745500+02:00,1.0,common_80_250nm,linear_drift_corrected,80.0,250.0,55,46.81215119206033,40.56681002480384,44.86085561523697,64,64,10.435744023451408,0.0,False,7.889896208953216,189.9530649155278,9.493252362035351,0.0038495262155670007,6.706137217503129,0.02702959455696758,0.013507054600411905,True,31,3,31.122752226457525,186.27839717927552,4638.039485568219,-0.9975630150874497,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,r2_below_0.70;weak_signal;broad_local_parameter_scale,35,8.625514837248629,0.0135070546;0.0135590921,1,False,nonlinear_pb_derjaguin,4.54685,25.6
7,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.26.16.096.jpk-force-map,2026-09-08T15:26:15.098000+02:00,2026-09-08T15:28:24.393000+02:00,2026-09-08T15:27:19.745500+02:00,1.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,55.0,250.0,55,46.81215119206033,40.56681002480384,44.86085561523697,64,64,10.276897141091572,0.0,True,9.020409086918686,249.9999999926831,7.58240708444773,0.881746292236629,6.848797013319557,0.03207363349171319,0.016028344581807463,True,18,3,25.315927502351986,4.6336344467801265,167.3928315444921,-0.9962953585212038,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;broad_local_parameter_scale,40,96.07904174187439,0.0160283446;0.0160283446,1,False,nonlinear_pb_derjaguin,4.54685,25.6
8,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:31:09.348000+02:00,2026-09-08T15:30:52.683500+02:00,4.0,primary,linear_drift_corrected,60.0,250.0,60,48.34757197593941,41.55945465251632,45.63968492969323,64,64,3.9959470663061327,0.0,False,15.27710806365279,45.04860600118018,3.718880873495133,0.9252697526415261,5.32319487731253,0.039646370283905406,0.019807481932159643,True,28,3,14.194857636894946,3.3884840310759388,6.275272808341619,-0.9872907167846294,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,95.37660445723375,0.0198147293;0.0198074819,1,False,nonlinear_pb_derjaguin,4.54685,25.6
8,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:31:09.348000+02:00,2026-09-08T15:30:52.683500+02:00,4.0,constant_baseline,far_constant_referenced,60.0,250.0,60,48.34757197593941,41.55945465251632,45.63968492969323,64,64,5.896163340163036,0.0,False,21.3484987147341,31.247702312584977,73.25235173431696,0.958743216949229,4.6605334318974805,0.5060527764064601,0.2512603251710419,True,18,3,10.082037341267087,0.5621260757859027,0.6168712771817475,-0.9675461573823815,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,107.59401545559084,0.251260325;4.48881243,1,False,nonlinear_pb_derjaguin,4.54685,25.6
8,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:31:09.348000+02:00,2026-09-08T15:30:52.683500+02:00,4.0,lower_plus_10nm,linear_drift_corrected,70.0,250.0,60,48.34757197593941,41.55945465251632,45.63968492969323,64,64,3.9959470663061327,0.0,False,20.150428728259758,27.056646369271192,3.15792642691146,0.7583497904199152,5.297609653547456,0.03752827103387252,0.01874888379853057,True,6,3,12.095633611536833,6.123245690054627,8.850640040820279,-0.9799308109346354,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,37,49.540115856309384,0.0187488838;0.0187645449,1,False,nonlinear_pb_derjaguin,4.54685,25.6
8,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:31:09.348000+02:00,2026-09-08T15:30:52.683500+02:00,4.0,upper_200nm,linear_drift_corrected,60.0,200.0,60,48.34757197593941,41.55945465251632,45.63968492969323,64,64,3.9959470663061327,0.0,False,14.88454857669477,46.961918850388734,4.395200537174651,0.944403207137949,5.057398627941974,0.023874979503572306,0.011928479120738134,True,22,3,14.979069998974243,3.5155893385036436,6.619472613895846,-0.9873136176355279,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,29,90.01904493131451,0.0119284791;0.0119333986,1,False,nonlinear_pb_derjaguin,4.54685,25.6
8,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:31:09.348000+02:00,2026-09-08T15:30:52.683500+02:00,4.0,common_80_250nm,linear_drift_corrected,80.0,250.0,60,48.34757197593941,41.55945465251632,45.63968492969323,64,64,3.9959470663061327,0.0,False,27.231373849507953,17.353180525613293,2.668709323119389,0.5089675327282717,5.192384466353807,0.03535465229489963,0.017661752942346842,True,17,3,11.850986146782871,11.440103843860559,12.899172024065326,-0.9733238383642705,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,r2_below_0.70;broad_local_parameter_scale,35,21.041019222343987,0.0176617529;0.0176647685,1,False,nonlinear_pb_derjaguin,4.54685,25.6
8,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.30.36.270.jpk-force-map,2026-09-08T15:30:36.019000+02:00,2026-09-08T15:31:09.348000+02:00,2026-09-08T15:30:52.683500+02:00,4.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,60.0,250.0,60,48.34757197593941,41.55945465251632,45.63968492969323,64,64,3.930503306010261,0.0,True,11.347332941556486,79.62802086125119,-0.7278619015082055,0.8956444546836217,5.142261701662012,0.03802453237922264,0.018995256896491286,True,26,3,16.22438677241183,3.657005919460696,11.990707196504662,-0.9909655133364962,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,78.77876059981581,0.0189952569;0.0190001623,1,False,nonlinear_pb_derjaguin,4.54685,25.6
9,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:34:35.235000+02:00,2026-09-08T15:34:02.568500+02:00,2.0,primary,linear_drift_corrected,65.0,250.0,65,56.51575566737629,40.702313541613734,47.67807982876429,64,64,5.8128513732724745,0.0,False,31.77073721233856,20.375721573261824,9.023747995695164,0.8457969410530257,6.488212714287736,0.12897944926324947,0.06436003186119765,True,23,3,7.3302307759023675,2.399116965936081,1.4531456950343093,-0.906687759824502,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,70.08662281342875,0.0643600319;0.0644004097,1,False,nonlinear_pb_derjaguin,4.54685,25.6
9,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:34:35.235000+02:00,2026-09-08T15:34:02.568500+02:00,2.0,constant_baseline,far_constant_referenced,65.0,250.0,65,56.51575566737629,40.702313541613734,47.67807982876429,64,64,5.012078605033095,0.0,False,40.73891374759626,19.803283106157647,66.72203256468777,0.9367301824720933,4.424103469980799,0.40650022878022385,0.20087210853525184,True,15,3,5.25134932259384,0.8289327066486163,0.32995182234026293,-0.7491665231194223,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,78.14767502646542,0.200872109;2.59309528,1,False,nonlinear_pb_derjaguin,4.54685,25.6
9,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:34:35.235000+02:00,2026-09-08T15:34:02.568500+02:00,2.0,lower_plus_10nm,linear_drift_corrected,75.0,250.0,65,56.51575566737629,40.702313541613734,47.67807982876429,64,64,5.8128513732724745,0.0,False,46.198456546628016,16.412309198538836,6.612782467339093,0.7689821165365581,5.479449116677788,0.09281552972249825,0.04634715664861799,True,32,3,6.8815704321213005,3.947140437048342,1.2106635157067016,-0.6742522035227428,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,36,34.913052360072186,0.0463471566;0.0463478606,1,False,nonlinear_pb_derjaguin,4.54685,25.6
9,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:34:35.235000+02:00,2026-09-08T15:34:02.568500+02:00,2.0,upper_200nm,linear_drift_corrected,65.0,200.0,65,56.51575566737629,40.702313541613734,47.67807982876429,64,64,5.8128513732724745,0.0,False,42.98904719427692,19.133615107968687,2.7701933225545194,0.8551226726494456,6.878793634148263,0.09840983356629927,0.04904868741679902,True,28,3,8.090796427203475,3.110229726565072,0.7098530760450559,-0.4168909732812244,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,28,81.721551853499,0.0490486874;0.0490489491,1,False,nonlinear_pb_derjaguin,4.54685,25.6
9,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:34:35.235000+02:00,2026-09-08T15:34:02.568500+02:00,2.0,common_80_250nm,linear_drift_corrected,80.0,250.0,65,56.51575566737629,40.702313541613734,47.67807982876429,64,64,5.8128513732724745,0.0,False,51.23668993143261,15.637809682132454,5.9892560138788316,0.7163329410326724,5.439812060980189,0.0892333343601343,0.04455406022800612,True,24,3,7.349055716350344,4.789343442054344,1.219714688562671,-0.48531206459793197,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,weak_signal;broad_local_parameter_scale,35,21.431972604195042,0.0445540602;0.0445582415,1,False,nonlinear_pb_derjaguin,4.54685,25.6
9,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.33.30.403.jpk-force-map,2026-09-08T15:33:29.902000+02:00,2026-09-08T15:34:35.235000+02:00,2026-09-08T15:34:02.568500+02:00,2.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,65.0,250.0,65,56.51575566737629,40.702313541613734,47.67807982876429,64,64,5.939012000141481,0.0,True,28.896543812931966,20.06371222412926,7.68273702581076,0.8091414456112874,6.430526113562097,0.12769499630608613,0.06372633986091247,True,33,3,7.774685578830535,2.6580127640578373,1.890379239931675,-0.9275922528178162,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,62.7163386396211,0.0638007872;0.0637263399,1,False,nonlinear_pb_derjaguin,4.54685,25.6
10,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.36.43.160.jpk-force-map,2026-09-08T15:36:42.657000+02:00,2026-09-08T15:37:47.988000+02:00,2026-09-08T15:37:15.322500+02:00,2.0,primary,linear_drift_corrected,60.0,250.0,60,50.83154477986967,38.795632441417446,48.529010266932765,64,64,5.229624449689839,0.0,False,27.777401623813525,22.997907481002294,20.68777658877939,0.835997347935851,8.329271757602866,0.21119017486765576,0.10522344546233442,True,24,3,6.756913732040077,1.8958358908465953,1.329497211249607,-0.9144802432684251,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,83.4375849067803,0.105223445;0.105509707,1,False,nonlinear_pb_derjaguin,4.54685,25.6
10,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.36.43.160.jpk-force-map,2026-09-08T15:36:42.657000+02:00,2026-09-08T15:37:47.988000+02:00,2026-09-08T15:37:15.322500+02:00,2.0,constant_baseline,far_constant_referenced,60.0,250.0,60,50.83154477986967,38.795632441417446,48.529010266932765,64,64,4.061427489857684,0.0,False,29.213154270835485,22.913359484285678,71.69128380495644,0.9273856945998797,5.590265587878117,0.9300999153886375,0.45807042828723965,True,21,3,6.7960289794701065,0.5746748803395589,0.36686217775465757,-0.9095120971746412,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,95.50228170702061,0.458070428;4.88561007,1,False,nonlinear_pb_derjaguin,4.54685,25.6
10,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.36.43.160.jpk-force-map,2026-09-08T15:36:42.657000+02:00,2026-09-08T15:37:47.988000+02:00,2026-09-08T15:37:15.322500+02:00,2.0,lower_plus_10nm,linear_drift_corrected,70.0,250.0,60,50.83154477986967,38.795632441417446,48.529010266932765,64,64,5.229624449689839,0.0,False,72.86934498179012,17.69187092281824,9.701158894132696,0.7262980077221748,7.631968095061756,0.16212701287603762,0.08084628431107022,True,34,3,11.17860542830711,4.523087527880696,1.4210213975398336,0.8388521962062007,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,37,57.64122104808478,0.0808602734;0.0808462843,1,False,nonlinear_pb_derjaguin,4.54685,25.6
10,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.36.43.160.jpk-force-map,2026-09-08T15:36:42.657000+02:00,2026-09-08T15:37:47.988000+02:00,2026-09-08T15:37:15.322500+02:00,2.0,upper_200nm,linear_drift_corrected,60.0,200.0,60,50.83154477986967,38.795632441417446,48.529010266932765,64,64,5.229624449689839,0.0,False,18.288957352001155,32.348778800243934,28.182511376307033,0.8809447303737661,6.905296085385742,0.10821813914581767,0.05395304358227326,True,28,3,12.874174155660478,2.5133603898047774,3.3055554672013283,-0.9800531488174432,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,29,80.10546506197505,0.05395356;0.0539530436,1,False,nonlinear_pb_derjaguin,4.54685,25.6
10,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.36.43.160.jpk-force-map,2026-09-08T15:36:42.657000+02:00,2026-09-08T15:37:47.988000+02:00,2026-09-08T15:37:15.322500+02:00,2.0,common_80_250nm,linear_drift_corrected,80.0,250.0,60,50.83154477986967,38.795632441417446,48.529010266932765,64,64,5.229624449689839,0.0,False,138.68276907969556,22.557764343070176,-6.658186657353385,0.6711210782552257,6.860278432182986,0.12776375028575146,0.06375654027842481,True,24,3,63.20012026533919,12.817461767950375,8.440286964457595,0.9935795341788598,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,r2_below_0.70;broad_local_parameter_scale,35,41.986119607217695,0.0637565403;0.0637576918,1,False,nonlinear_pb_derjaguin,4.54685,25.6
10,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.36.43.160.jpk-force-map,2026-09-08T15:36:42.657000+02:00,2026-09-08T15:37:47.988000+02:00,2026-09-08T15:37:15.322500+02:00,2.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,60.0,250.0,60,50.83154477986967,38.795632441417446,48.529010266932765,64,64,5.339533876525143,0.0,True,24.6084569986337,23.577330491024043,19.34179194311049,0.8089660461011954,8.11011099241226,0.20143853683509994,0.10036548648439436,True,20,3,7.975368185561859,2.161056396679655,1.8864093694917272,-0.9462028244966397,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,75.07771299029514,0.100365486;0.100447561,1,False,nonlinear_pb_derjaguin,4.54685,25.6
11,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:43.828000+02:00,2026-09-08T15:41:17.157000+02:00,2026-09-08T15:41:00.492500+02:00,4.0,primary,linear_drift_corrected,70.0,250.0,70,58.041348479207805,42.875653678472254,50.565600945955566,64,64,4.695623399871256,0.0,False,9.846732980707655,249.9999996401766,16.004645190310118,0.5723665292060979,5.9059684491750115,0.06534449555069098,0.032638862189241946,True,21,3,31.166041015232366,8.514187749300326,356.7017234127536,-0.997581651175658,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;broad_local_parameter_scale,37,26.76540222395322,0.0326388622;0.0326429983,1,False,nonlinear_pb_derjaguin,4.54685,25.6
11,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:43.828000+02:00,2026-09-08T15:41:17.157000+02:00,2026-09-08T15:41:00.492500+02:00,4.0,constant_baseline,far_constant_referenced,70.0,250.0,70,58.041348479207805,42.875653678472254,50.565600945955566,64,64,4.233714224898605,0.0,False,34.10940163097566,20.56478258660722,89.17182069846825,0.9241936040896799,4.1093477890237375,0.5187531260383658,0.256348065918953,True,18,3,7.340384157089901,0.8281048572877011,0.4913377269088123,-0.9036662600894443,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,37,65.76603475024075,0.256348066;2.76881918,1,False,nonlinear_pb_derjaguin,4.54685,25.6
11,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:43.828000+02:00,2026-09-08T15:41:17.157000+02:00,2026-09-08T15:41:00.492500+02:00,4.0,lower_plus_10nm,linear_drift_corrected,80.0,250.0,70,58.041348479207805,42.875653678472254,50.565600945955566,64,64,4.695623399871256,0.0,False,10.162876298365466,249.9999999999997,15.84599127828035,0.281155459733758,5.931865347823544,0.06380249946325578,0.031870410714331054,True,13,3,34.09423374080758,19.39339953861769,929.2023527415997,-0.9979471934306972,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;broad_local_parameter_scale,35,23.58735213012827,0.0318704107;0.0318720939,1,False,nonlinear_pb_derjaguin,4.54685,25.6
11,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:43.828000+02:00,2026-09-08T15:41:17.157000+02:00,2026-09-08T15:41:00.492500+02:00,4.0,upper_200nm,linear_drift_corrected,70.0,200.0,70,58.041348479207805,42.875653678472254,50.565600945955566,64,64,4.695623399871256,0.0,False,10.456880225131624,128.79613112164813,14.496816147130453,0.6396470079926473,6.227145921629341,0.05066872812134358,0.02531054698190416,True,37,3,23.748873836095303,6.520172159814464,45.431069484978124,-0.9954463603451407,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,r2_below_0.70;broad_local_parameter_scale,27,26.439539837368873,0.0253196798;0.025310547,1,False,nonlinear_pb_derjaguin,4.54685,25.6
11,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:43.828000+02:00,2026-09-08T15:41:17.157000+02:00,2026-09-08T15:41:00.492500+02:00,4.0,common_80_250nm,linear_drift_corrected,80.0,250.0,70,58.041348479207805,42.875653678472254,50.565600945955566,64,64,4.695623399871256,0.0,False,10.162876298365466,249.9999999999997,15.84599127828035,0.281155459733758,5.931865347823544,0.06380249946325578,0.031870410714331054,True,13,3,34.09423374080758,19.39339953861769,929.2023527415997,-0.9979471934306972,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;broad_local_parameter_scale,35,23.58735213012827,0.0318704107;0.0318720939,1,False,nonlinear_pb_derjaguin,4.54685,25.6
11,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.40.44.079.jpk-force-map,2026-09-08T15:40:43.828000+02:00,2026-09-08T15:41:17.157000+02:00,2026-09-08T15:41:00.492500+02:00,4.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,70.0,250.0,70,58.041348479207805,42.875653678472254,50.565600945955566,64,64,4.792759914368551,0.0,True,9.043113084927462,249.99997820882288,10.771174676054358,0.2402510193291224,7.283351328273255,0.1025363422006655,0.05118807757402899,True,36,3,35.56561674353936,15.771064163780252,716.888990249128,-0.9981688748107288,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;weak_signal;broad_local_parameter_scale,37,13.28992765451099,0.0511880777;0.0511880776,1,False,nonlinear_pb_derjaguin,4.54685,25.6
12,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:35.371000+02:00,2026-09-08T15:45:44.700000+02:00,2026-09-08T15:44:40.035500+02:00,1.0,primary,linear_drift_corrected,60.0,250.0,60,51.34694541178441,36.826366490980895,47.90757132837023,64,64,3.887921164303342,0.0,False,11.129954945862746,75.14703937422851,-18.475939142613317,0.9236668967523067,3.707416589165268,0.05186147837737643,0.025910023570810736,True,32,3,17.366030745175916,2.3593398539659773,7.615968915243513,-0.9920478939281612,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,66.08849306177855,0.0259100236;0.0259109493,1,False,nonlinear_pb_derjaguin,4.54685,25.6
12,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:35.371000+02:00,2026-09-08T15:45:44.700000+02:00,2026-09-08T15:44:40.035500+02:00,1.0,constant_baseline,far_constant_referenced,60.0,250.0,60,51.34694541178441,36.826366490980895,47.90757132837023,64,64,3.3200444319745825,0.0,False,30.12943535043853,22.13394256348061,58.03184817312393,0.9006774407472649,6.30778177468021,0.3969565453499151,0.19723987718981784,True,26,3,6.306377499415352,1.0163154342583545,0.6145448822848553,-0.8885550397138011,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,93.86635831567767,0.197239913;0.197239877,1,False,nonlinear_pb_derjaguin,4.54685,25.6
12,2,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.43.36.372.jpk-force-map,2026-09-08T15:43:35.371000+02:00,2026-09-08T15:45:44.700000+02:00,2026-09-08T15:44:40.035500+02:00,1.0,lower_plus_10nm,linear_drift_corrected,70.0,250.0,60,51.34694541178441,36.826366490980895,47.90757132837023,64,64,3.887921164303342,0.0,False,9.70074809875587,249.9999999971313,-18.448905245760244,0.7272017345951672,3.6666011404147465,0.04862779802923718,0.024294257775653527,True,24,3,32.63322230356782,6.865816337749987,298.02636776401494,-0.9978085595396464,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;broad_local_parameter_scale,37,28.95258045960312,0.0242942578;0.0242942578,1,False,nonlinear_pb_derjaguin,4.54685,25.6
